scope,stratum,subject,timepoint_merged,day_merged_numeric,gene,n_cells,total_counts,gene_counts,cpm,log2_cpm
cell_type,Plasmablast,Subject3,D8,8.0,H3F3B,31,189037.0,623.0,3295.6511159191055,11.686785499554446
cell_type,Plasmablast,Subject3,D8,8.0,NFKBIA,31,189037.0,93.0,491.9671810280527,8.945347793083563
cell_type,Plasmablast,Subject3,D8,8.0,ZFP36,31,189037.0,163.0,862.2650592212107,9.753659786156325
cell_type,Plasmablast,Subject3,D8,8.0,NR4A2,31,189037.0,5.0,26.449848442368424,4.778726278651639
cell_type,Plasmablast,Subject3,D8,8.0,MYADM,31,189037.0,16.0,84.63951501557895,6.420204720519702
cell_type,Plasmablast,Subject3,D8,8.0,REL,31,189037.0,35.0,185.14893909657897,7.540313583753751
cell_type,Plasmablast,Subject3,D8,8.0,TSC22D3,31,189037.0,126.0,666.5361807476843,9.382702223384898
cell_type,Plasmablast,Subject3,D8,8.0,CREM,31,189037.0,9.0,47.609727196263165,5.603173132455481
cell_type,Plasmablast,Subject3,D8,8.0,JUNB,31,189037.0,185.0,978.6443923676318,9.93611434056262
cell_type,Plasmablast,Subject3,D8,8.0,KDM6B,31,189037.0,8.0,42.319757507789475,5.43695326204208
cell_type,Plasmablast,Subject3,D8,8.0,MCL1,31,189037.0,101.0,534.2869385358422,9.064168639850633
cell_type,Plasmablast,Subject3,D8,8.0,CD69,31,189037.0,11.0,58.18966657321054,5.887273424713907
cell_type,Plasmablast,Subject3,D8,8.0,DUSP2,31,189037.0,16.0,84.63951501557895,6.420204720519702
cell_type,Plasmablast,Subject3,D8,8.0,CXCR4,31,189037.0,51.0,269.788454112158,8.081022416315987
cell_type,Plasmablast,Subject3,D8,8.0,ACTG1,31,189037.0,603.0,3189.851722149632,11.639725853263734
cell_type,Plasmablast,Subject3,D8,8.0,LDHB,31,189037.0,135.0,714.1459079439475,9.482093808157996
cell_type,Plasmablast,Subject3,D8,8.0,ARPC1B,31,189037.0,203.0,1073.8638467601581,10.069938209552022
cell_type,Plasmablast,Subject3,D8,8.0,COX5A,31,189037.0,184.0,973.354422679158,9.92830283973426
cell_type,Plasmablast,Subject3,D8,8.0,C1QBP,31,189037.0,79.0,417.9076053894211,8.710488266765026
cell_type,Plasmablast,Subject3,D8,8.0,NAP1L1,31,189037.0,76.0,402.0376963240001,8.654770970851342
cell_type,Plasmablast,Subject3,D8,8.0,ATP5G3,31,189037.0,136.0,719.4358776324212,9.492726218872216
cell_type,Plasmablast,Subject3,D8,8.0,PPIB,31,189037.0,767.0,4057.406751059317,11.986697750133313
cell_type,Plasmablast,Subject3,D8,8.0,H2AFY,31,189037.0,60.0,317.3981813084211,8.314688285000459
cell_type,Plasmablast,Subject3,D8,8.0,COX8A,31,189037.0,146.0,772.335574517158,9.594950770337016
cell_type,Plasmablast,Subject3,D8,8.0,SET,31,189037.0,75.0,396.74772663552636,8.63570987449566
cell_type,Plasmablast,Subject3,D8,8.0,TXN,31,189037.0,662.0,3501.9599337695795,11.774358771608085
cell_type,Plasmablast,Subject3,D8,8.0,IDH2,31,189037.0,50.0,264.49848442368426,8.052559815321382
cell_type,Plasmablast,Subject3,D8,8.0,UCP2,31,189037.0,330.0,1745.6899971963162,10.770407865902875
cell_type,Plasmablast,Subject3,D8,8.0,OSTC,31,189037.0,142.0,751.1756957632633,9.554925880667312
cell_type,Plasmablast,Subject3,D8,8.0,MIF,31,189037.0,238.0,1259.012785856737,10.299222658068642
cell_type,Plasmablast,Subject3,D8,8.0,CLIC1,31,189037.0,267.0,1412.421906822474,10.464976459481468
cell_type,Plasmablast,Subject3,D8,8.0,MZT2B,31,189037.0,26.0,137.53921190031582,7.114150561771362
cell_type,Plasmablast,Subject3,D8,8.0,PPM1G,31,189037.0,73.0,386.167787258579,8.596815113731358
cell_type,Plasmablast,Subject3,D8,8.0,PDIA6,31,189037.0,124.0,655.956241370737,9.359653468298152
cell_type,Plasmablast,Subject3,D8,8.0,DUT,31,189037.0,47.0,248.6285753582632,7.963639280897938
cell_type,Plasmablast,Subject3,D8,8.0,SNX3,31,189037.0,100.0,528.9969688473685,9.0498402984291
cell_type,Plasmablast,Subject3,D8,8.0,NDUFB3,31,189037.0,55.0,290.9483328660527,8.189569262601488
cell_type,Plasmablast,Subject3,D8,8.0,GNG5,31,189037.0,159.0,841.1051804673159,9.717856629552966
cell_type,Plasmablast,Subject3,D8,8.0,MTRNR2L8,31,189037.0,3502.0,18525.473849034846,14.177300698334987
cell_type,Plasmablast,Subject3,D8,8.0,CD52,31,189037.0,185.0,978.6443923676318,9.93611434056262
cell_type,Plasmablast,Subject3,D8,8.0,RPLP0,31,189037.0,1824.0,9648.904711776,13.23629898118509
cell_type,Plasmablast,Subject3,D8,8.0,RPS2,31,189037.0,1065.0,5633.817718224474,12.460153225801891
cell_type,Plasmablast,Subject3,D8,8.0,IL32,31,189037.0,84.0,444.35745383178954,8.798819930033916
cell_type,Plasmablast,Subject3,D8,8.0,FOS,31,189037.0,562.0,2972.962964922211,11.538170966129167
cell_type,Plasmablast,Subject3,D8,8.0,JUN,31,189037.0,312.0,1650.4705428037898,10.68953552123684
cell_type,Plasmablast,Subject3,D8,8.0,AC090498.1,31,189037.0,345.0,1825.0395425234212,10.834502291596905
cell_type,Plasmablast,Subject3,D8,8.0,MT-ND1,31,189037.0,870.0,4602.273628972106,12.168444486821553
cell_type,Plasmablast,Subject3,D8,8.0,CCR7,31,189037.0,3.0,15.869909065421053,4.076380291914164
cell_type,Plasmablast,Subject3,D8,8.0,S100A4,31,189037.0,420.0,2221.7872691589478,11.118154167163247
cell_type,Plasmablast,Subject3,D8,8.0,PSAP,31,189037.0,246.0,1301.3325433645264,10.346882164352898
cell_type,Plasmablast,Subject3,D8,8.0,NKG7,31,189037.0,114.0,603.056544486,9.238539793350444
cell_type,Plasmablast,Subject3,D8,8.0,CST7,31,189037.0,12.0,63.47963626168421,6.010771700339091
cell_type,Plasmablast,Subject3,D8,8.0,CCL5,31,189037.0,73.0,386.167787258579,8.596815113731358
cell_type,Plasmablast,Subject3,D8,8.0,GNLY,31,189037.0,72.0,380.8778175701053,8.576967309234858
cell_type,Plasmablast,Subject3,D8,8.0,CTSW,31,189037.0,17.0,89.92948470405265,6.506676272024016
cell_type,Plasmablast,Subject3,D8,8.0,HCST,31,189037.0,145.0,767.0456048286844,9.585048167266468
cell_type,Plasmablast,Subject3,D8,8.0,HLA-DRA,31,189037.0,608.0,3216.3015705920006,11.651635456588792
cell_type,Plasmablast,Subject3,D8,8.0,HLA-DRB1,31,189037.0,379.0,2004.8985119315264,10.970032899566823
cell_type,Plasmablast,Subject3,D8,8.0,HLA-DPB1,31,189037.0,353.0,1867.359300031211,10.86755620787222
cell_type,Plasmablast,Subject3,D8,8.0,HLA-DPA1,31,189037.0,506.0,2676.7246623676847,11.386791907513052
cell_type,Plasmablast,Subject3,D8,8.0,HLA-DRB5,31,189037.0,252.0,1333.0723614953686,10.381621206611275
cell_type,Plasmablast,Subject3,D10,10.0,VIM,41,237787.0,817.0,3435.848048884085,11.746870352849628
cell_type,Plasmablast,Subject3,D10,10.0,FTH1,41,237787.0,1312.0,5517.543011182276,12.430071706013702
cell_type,Plasmablast,Subject3,D10,10.0,EEF1A1,41,237787.0,5392.0,22675.756033761307,14.468926653483203
cell_type,Plasmablast,Subject3,D10,10.0,B2M,41,237787.0,6779.0,28508.70737256452,14.799165610887167
cell_type,Plasmablast,Subject3,D10,10.0,MT-CO2,41,237787.0,3066.0,12893.892433143948,13.654512118026165
cell_type,Plasmablast,Subject3,D10,10.0,MT-CO1,41,237787.0,2734.0,11497.684902875262,13.489181250058962
cell_type,Plasmablast,Subject3,D10,10.0,MT-ATP6,41,237787.0,1725.0,7254.391535281576,12.824837755710464
cell_type,Plasmablast,Subject3,D10,10.0,MT-CYB,41,237787.0,1084.0,4558.701695214625,12.154723728150389
cell_type,Plasmablast,Subject3,D10,10.0,RPS12,41,237787.0,3468.0,14584.481069192176,13.832245350611878
cell_type,Plasmablast,Subject3,D10,10.0,MT-CO3,41,237787.0,1427.0,6001.169113534382,12.551268252685302
cell_type,Plasmablast,Subject3,D10,10.0,MALAT1,41,237787.0,5105.0,21468.793500065185,14.3900206947394
cell_type,Plasmablast,Subject3,D10,10.0,ANXA1,41,237787.0,42.0,176.62866346772532,7.472720594132109
cell_type,Plasmablast,Subject3,D10,10.0,MT-ND3,41,237787.0,1128.0,4743.741247418909,12.212113697252143
cell_type,Plasmablast,Subject3,D10,10.0,TMSB4X,41,237787.0,2383.0,10021.573929609272,13.290965438842802
cell_type,Plasmablast,Subject3,D10,10.0,HLA-B,41,237787.0,3752.0,15778.827269783462,13.945793792860853
cell_type,Plasmablast,Subject3,D10,10.0,S100A10,41,237787.0,141.0,592.9676559273636,9.214240562040393
cell_type,Plasmablast,Subject3,D10,10.0,TAGLN2,41,237787.0,666.0,2800.8259492739303,11.45215162233
cell_type,Plasmablast,Subject3,D10,10.0,GAPDH,41,237787.0,392.0,1648.5341923654362,10.687842967775472
cell_type,Plasmablast,Subject3,D10,10.0,RPS8,41,237787.0,2780.0,11691.135343816104,13.513250814004666
cell_type,Plasmablast,Subject3,D10,10.0,PTMA,41,237787.0,1056.0,4440.9492529028075,12.11697719555606
cell_type,Plasmablast,Subject3,D10,10.0,SRGN,41,237787.0,589.0,2477.0067329164335,11.274964392048574
cell_type,Plasmablast,Subject3,D10,10.0,S100A11,41,237787.0,215.0,904.1705391800225,9.822045819374502
cell_type,Plasmablast,Subject3,D10,10.0,MT-ND4L,41,237787.0,1021.0,4293.758700013037,12.068361360828163
cell_type,Plasmablast,Subject3,D10,10.0,SH3BGRL3,41,237787.0,343.0,1442.4674183197567,10.49532282835721
cell_type,Plasmablast,Subject3,D10,10.0,LMNA,41,237787.0,1.0,4.205444368279174,2.380021325973941
cell_type,Plasmablast,Subject3,D10,10.0,FTL,41,237787.0,963.0,4049.842926652844,11.984006429589577
cell_type,Plasmablast,Subject3,D10,10.0,SAT1,41,237787.0,126.0,529.8859904031759,9.052258260333105
cell_type,Plasmablast,Subject3,D10,10.0,NEAT1,41,237787.0,46.0,193.45044094084201,7.603258696043091
cell_type,Plasmablast,Subject3,D10,10.0,S100A6,41,237787.0,1326.0,5576.419232338185,12.445382001343273
cell_type,Plasmablast,Subject3,D10,10.0,TYROBP,41,237787.0,519.0,2182.6256271368916,11.092509818497795
cell_type,Plasmablast,Subject3,D10,10.0,CD74,41,237787.0,5857.0,24631.287665011125,14.588263000472132
cell_type,Plasmablast,Subject3,D10,10.0,LYZ,41,237787.0,21.0,88.31433173386266,6.480819789409446
cell_type,Plasmablast,Subject3,D10,10.0,TMSB10,41,237787.0,2788.0,11724.778898762337,13.517396138201313
cell_type,Plasmablast,Subject3,D10,10.0,ACTB,41,237787.0,3194.0,13432.189312283683,13.713514250119903
cell_type,Plasmablast,Subject3,D10,10.0,MT-ND4,41,237787.0,650.0,2733.5388393814633,11.417081837886675
cell_type,Plasmablast,Subject3,D10,10.0,MT-ND2,41,237787.0,429.0,1804.1356339917656,10.817891526835853
cell_type,Plasmablast,Subject3,D10,10.0,CST3,41,237787.0,1152.0,4844.671912257609,12.242481011658827
cell_type,Plasmablast,Subject3,D10,10.0,LY6E,41,237787.0,388.0,1631.7124148923194,10.673054982391784
cell_type,Plasmablast,Subject3,D10,10.0,ISG15,41,237787.0,687.0,2889.1402810077925,11.496923804309352
cell_type,Plasmablast,Subject3,D10,10.0,IFITM1,41,237787.0,709.0,2981.6600571099343,11.542383843337978
cell_type,Plasmablast,Subject3,D10,10.0,IFITM2,41,237787.0,265.0,1114.4427575939812,10.12340076377147
cell_type,Plasmablast,Subject3,D10,10.0,IFI6,41,237787.0,321.0,1349.947642217615,10.399756046833653
cell_type,Plasmablast,Subject3,D10,10.0,IFITM3,41,237787.0,52.0,218.68310715051706,7.77928012568438
cell_type,Plasmablast,Subject3,D10,10.0,MX1,41,237787.0,385.0,1619.0960817874823,10.661863661110148
cell_type,Plasmablast,Subject3,D10,10.0,PSME2,41,237787.0,305.0,1282.660532325148,10.326048012758587
cell_type,Plasmablast,Subject3,D10,10.0,IRF7,41,237787.0,1323.0,5563.8028992333475,12.442114874056028
cell_type,Plasmablast,Subject3,D10,10.0,XAF1,41,237787.0,136.0,571.9404340859677,9.162241346355897
cell_type,Plasmablast,Subject3,D10,10.0,HLA-A,41,237787.0,2785.0,11712.1625656575,13.515843037094763
cell_type,Plasmablast,Subject3,D10,10.0,MT2A,41,237787.0,69.0,290.17566141126304,8.185745959360993
cell_type,Plasmablast,Subject3,D10,10.0,MYL12A,41,237787.0,649.0,2729.333395013184,11.414861410885907
cell_type,Plasmablast,Subject3,D10,10.0,IFI44L,41,237787.0,212.0,891.5542060751849,9.801795978480746
cell_type,Plasmablast,Subject3,D10,10.0,PFN1,41,237787.0,822.0,3456.875270725481,11.755670115021347
cell_type,Plasmablast,Subject3,D10,10.0,UBC,41,237787.0,672.0,2826.058615483605,11.465086080597658
cell_type,Plasmablast,Subject3,D10,10.0,IFIT3,41,237787.0,43.0,180.8341078360045,7.5064790306186735
cell_type,Plasmablast,Subject3,D10,10.0,OAS1,41,237787.0,236.0,992.4848709138852,9.956354187623397
cell_type,Plasmablast,Subject3,D10,10.0,TYMP,41,237787.0,99.0,416.3389924596383,8.705075909321927
cell_type,Plasmablast,Subject3,D10,10.0,EPSTI1,41,237787.0,73.0,306.99743888437973,8.266774544187866
cell_type,Plasmablast,Subject3,D10,10.0,TNFAIP3,41,237787.0,16.0,67.28710989246679,6.093541371070765
cell_type,Plasmablast,Subject3,D10,10.0,H3F3B,41,237787.0,733.0,3082.590721948635,11.59039557695824
cell_type,Plasmablast,Subject3,D10,10.0,NFKBIA,41,237787.0,50.0,210.2722184139587,7.7229592599746475
cell_type,Plasmablast,Subject3,D10,10.0,ZFP36,41,237787.0,151.0,635.0220996101552,9.312933084913375
cell_type,Plasmablast,Subject3,D10,10.0,NR4A2,41,237787.0,6.0,25.232666209675045,4.7132925411480855
cell_type,Plasmablast,Subject3,D10,10.0,MYADM,41,237787.0,18.0,75.69799862902514,6.261117027170306
cell_type,Plasmablast,Subject3,D10,10.0,REL,41,237787.0,37.0,155.60144162632946,7.290953683486585
cell_type,Plasmablast,Subject3,D10,10.0,TSC22D3,41,237787.0,103.0,433.16076993275493,8.762085562018894
cell_type,Plasmablast,Subject3,D10,10.0,CREM,41,237787.0,12.0,50.46533241935009,5.685529040035108
cell_type,Plasmablast,Subject3,D10,10.0,JUNB,41,237787.0,168.0,706.5146538709013,9.466616218776409
cell_type,Plasmablast,Subject3,D10,10.0,KDM6B,41,237787.0,9.0,37.84899931451257,5.2798055325786875
cell_type,Plasmablast,Subject3,D10,10.0,MCL1,41,237787.0,105.0,441.5716586693133,8.789767256805217
cell_type,Plasmablast,Subject3,D10,10.0,CD69,41,237787.0,4.0,16.821777473116697,4.1555693275815075
cell_type,Plasmablast,Subject3,D10,10.0,DUSP2,41,237787.0,8.0,33.643554946233394,5.114515074609961
cell_type,Plasmablast,Subject3,D10,10.0,CXCR4,41,237787.0,44.0,185.03955220428367,7.539465562198624
cell_type,Plasmablast,Subject3,D10,10.0,ACTG1,41,237787.0,823.0,3461.0807150937603,11.757423644810906
cell_type,Plasmablast,Subject3,D10,10.0,LDHB,41,237787.0,156.0,656.0493214515511,9.359857860387532
cell_type,Plasmablast,Subject3,D10,10.0,ARPC1B,41,237787.0,188.0,790.6235412364847,9.62867070554587
cell_type,Plasmablast,Subject3,D10,10.0,COX5A,41,237787.0,407.0,1711.6158578896238,10.741985873873318
cell_type,Plasmablast,Subject3,D10,10.0,C1QBP,41,237787.0,101.0,424.7498811961966,8.73386231710031
cell_type,Plasmablast,Subject3,D10,10.0,NAP1L1,41,237787.0,89.0,374.2845487768465,8.551841082552494
cell_type,Plasmablast,Subject3,D10,10.0,ATP5G3,41,237787.0,197.0,828.4725405509973,9.696050411743535
cell_type,Plasmablast,Subject3,D10,10.0,PPIB,41,237787.0,1029.0,4327.40225495927,12.079618865219578
cell_type,Plasmablast,Subject3,D10,10.0,H2AFY,41,237787.0,74.0,311.2028832526589,8.28634005071356
cell_type,Plasmablast,Subject3,D10,10.0,COX8A,41,237787.0,167.0,702.3092095026221,9.458015298615837
cell_type,Plasmablast,Subject3,D10,10.0,SET,41,237787.0,89.0,374.2845487768465,8.551841082552494
cell_type,Plasmablast,Subject3,D10,10.0,TXN,41,237787.0,1022.0,4297.964144381316,12.06977336219917
cell_type,Plasmablast,Subject3,D10,10.0,IDH2,41,237787.0,49.0,206.06677404567952,7.693952266920102
cell_type,Plasmablast,Subject3,D10,10.0,UCP2,41,237787.0,456.0,1917.6826319353036,10.905900380667193
cell_type,Plasmablast,Subject3,D10,10.0,OSTC,41,237787.0,178.0,748.569097553693,9.549917666084214
cell_type,Plasmablast,Subject3,D10,10.0,MIF,41,237787.0,260.0,1093.4155357525851,10.09594489989083
cell_type,Plasmablast,Subject3,D10,10.0,CLIC1,41,237787.0,364.0,1530.7817500536194,10.580995039793345
cell_type,Plasmablast,Subject3,D10,10.0,MZT2B,41,237787.0,46.0,193.45044094084201,7.603258696043091
cell_type,Plasmablast,Subject3,D10,10.0,PPM1G,41,237787.0,59.0,248.1212177284713,7.960704091353658
cell_type,Plasmablast,Subject3,D10,10.0,PDIA6,41,237787.0,152.0,639.2275439784345,9.32244093586516
cell_type,Plasmablast,Subject3,D10,10.0,DUT,41,237787.0,62.0,260.7375508333088,8.031977108867117
cell_type,Plasmablast,Subject3,D10,10.0,SNX3,41,237787.0,134.0,563.5295453494093,9.140905277971656
cell_type,Plasmablast,Subject3,D10,10.0,NDUFB3,41,237787.0,54.0,227.0939958870754,7.833484660896733
cell_type,Plasmablast,Subject3,D10,10.0,GNG5,41,237787.0,250.0,1051.3610920697936,10.039414099894254
cell_type,Plasmablast,Subject3,D10,10.0,MTRNR2L8,41,237787.0,5515.0,23193.025691059647,14.501465623874761
cell_type,Plasmablast,Subject3,D10,10.0,CD52,41,237787.0,173.0,727.5418757122972,9.508868088826588
cell_type,Plasmablast,Subject3,D10,10.0,RPLP0,41,237787.0,1976.0,8309.958071719648,13.020799082433479
cell_type,Plasmablast,Subject3,D10,10.0,RPS2,41,237787.0,1143.0,4806.822912943096,12.231168042748653
cell_type,Plasmablast,Subject3,D10,10.0,IL32,41,237787.0,50.0,210.2722184139587,7.7229592599746475
cell_type,Plasmablast,Subject3,D10,10.0,FOS,41,237787.0,603.0,2535.8829540723423,11.308841242978101
cell_type,Plasmablast,Subject3,D10,10.0,JUN,41,237787.0,244.0,1026.1284258601186,10.004400863365841
cell_type,Plasmablast,Subject3,D10,10.0,AC090498.1,41,237787.0,296.0,1244.8115330106357,10.282870117906423
cell_type,Plasmablast,Subject3,D10,10.0,MT-ND1,41,237787.0,895.0,3763.872709609861,11.87838537284773
cell_type,Plasmablast,Subject3,D10,10.0,CCR7,41,237787.0,11.0,46.25988805107092,5.5625443067561235
cell_type,Plasmablast,Subject3,D10,10.0,S100A4,41,237787.0,672.0,2826.058615483605,11.465086080597658
cell_type,Plasmablast,Subject3,D10,10.0,PSAP,41,237787.0,302.0,1270.0441992203105,10.311798484074387
cell_type,Plasmablast,Subject3,D10,10.0,NKG7,41,237787.0,70.0,294.3811057795422,8.206433736019799
cell_type,Plasmablast,Subject3,D10,10.0,CST7,41,237787.0,24.0,100.93066483870018,6.671444327200618
cell_type,Plasmablast,Subject3,D10,10.0,CCL5,41,237787.0,79.0,332.23010509405475,8.380374934139422
cell_type,Plasmablast,Subject3,D10,10.0,GNLY,41,237787.0,93.0,391.1063262499632,8.615101108282689
cell_type,Plasmablast,Subject3,D10,10.0,CTSW,41,237787.0,28.0,117.75244231181688,6.891813374586001
cell_type,Plasmablast,Subject3,D10,10.0,HCST,41,237787.0,151.0,635.0220996101552,9.312933084913375
cell_type,Plasmablast,Subject3,D10,10.0,HLA-DRA,41,237787.0,661.0,2779.798727432534,11.441283611711563
cell_type,Plasmablast,Subject3,D10,10.0,HLA-DRB1,41,237787.0,410.0,1724.2321909944615,10.752574825250564
cell_type,Plasmablast,Subject3,D10,10.0,HLA-DPB1,41,237787.0,291.0,1223.7843111692398,10.258311992580339
cell_type,Plasmablast,Subject3,D10,10.0,HLA-DPA1,41,237787.0,482.0,2027.024185510562,10.985859142184845
cell_type,Plasmablast,Subject3,D10,10.0,HLA-DRB5,41,237787.0,286.0,1202.7570893278437,10.233328579269145
cell_type,Plasmablast,Subject3,D14/15,14.5,VIM,39,294754.0,744.0,2524.13877334998,11.302146960495765
cell_type,Plasmablast,Subject3,D14/15,14.5,FTH1,39,294754.0,1171.0,3972.804440312939,11.956305160789478
cell_type,Plasmablast,Subject3,D14/15,14.5,EEF1A1,39,294754.0,4007.0,13594.387183888939,13.730829618100234
cell_type,Plasmablast,Subject3,D14/15,14.5,B2M,39,294754.0,6081.0,20630.763280566167,14.33257950505984
cell_type,Plasmablast,Subject3,D14/15,14.5,MT-CO2,39,294754.0,5013.0,17007.40278333797,14.0539600470205
cell_type,Plasmablast,Subject3,D14/15,14.5,MT-CO1,39,294754.0,3490.0,11840.382149182029,13.531549864519118
cell_type,Plasmablast,Subject3,D14/15,14.5,MT-ATP6,39,294754.0,2830.0,9601.226785726401,13.22915329468266
cell_type,Plasmablast,Subject3,D14/15,14.5,MT-CYB,39,294754.0,1842.0,6249.279059826161,12.609704888715157
cell_type,Plasmablast,Subject3,D14/15,14.5,RPS12,39,294754.0,2662.0,9031.259965937697,13.140871294928417
cell_type,Plasmablast,Subject3,D14/15,14.5,MT-CO3,39,294754.0,2561.0,8688.601342136153,13.085074275865624
cell_type,Plasmablast,Subject3,D14/15,14.5,MALAT1,39,294754.0,6232.0,21143.05488644768,14.367964454642662
cell_type,Plasmablast,Subject3,D14/15,14.5,ANXA1,39,294754.0,24.0,81.42383139838645,6.364989622458437
cell_type,Plasmablast,Subject3,D14/15,14.5,MT-ND3,39,294754.0,1428.0,4844.717968203993,12.242494723765402
cell_type,Plasmablast,Subject3,D14/15,14.5,TMSB4X,39,294754.0,2031.0,6890.491732088453,12.750600587119408
cell_type,Plasmablast,Subject3,D14/15,14.5,HLA-B,39,294754.0,3751.0,12725.866315639481,13.635589613601871
cell_type,Plasmablast,Subject3,D14/15,14.5,S100A10,39,294754.0,167.0,566.5741601471057,9.148665099334899
cell_type,Plasmablast,Subject3,D14/15,14.5,TAGLN2,39,294754.0,468.0,1587.7647122685357,10.633689769589305
cell_type,Plasmablast,Subject3,D14/15,14.5,GAPDH,39,294754.0,658.0,2232.3700441724286,11.125006593889053
cell_type,Plasmablast,Subject3,D14/15,14.5,RPS8,39,294754.0,2330.0,7904.8969649266855,12.948713437750559
cell_type,Plasmablast,Subject3,D14/15,14.5,PTMA,39,294754.0,964.0,3270.523894501856,11.675747092532452
cell_type,Plasmablast,Subject3,D14/15,14.5,SRGN,39,294754.0,506.0,1716.6857786493144,10.746250428795074
cell_type,Plasmablast,Subject3,D14/15,14.5,S100A11,39,294754.0,110.0,373.1925605759379,8.547637066026079
cell_type,Plasmablast,Subject3,D14/15,14.5,MT-ND4L,39,294754.0,1693.0,5743.772773227844,12.488034114797099
cell_type,Plasmablast,Subject3,D14/15,14.5,SH3BGRL3,39,294754.0,277.0,939.7667207230436,9.877693216044857
cell_type,Plasmablast,Subject3,D14/15,14.5,LMNA,39,294754.0,1.0,3.3926596415994354,2.1350947187797282
